incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type
758952974,16-1290554,05/08/2016 04:04:39 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,2700 Block BAILEY AV,,BUFFALO,NY,,,42.9302842563871,-78.81312594129622,05/09/2016 03:47:25 AM,09/23/2019 11:25:44 PM,POINT (-78.81312594129622 42.9302842563871),16,Sunday,Assault
120596122,12-2110114,07/29/2012 01:59:40 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,200 Block BIRD AV,,BUFFALO,NY,14213,,42.926142,-78.891536,07/30/2012 06:00:11 AM,09/24/2019 04:06:41 PM,POINT (-78.891536 42.926142),1,Sunday,Assault
33940766,10-1290012,05/09/2010 12:22:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,600 Block MAIN ST,,BUFFALO,NY,,US,42.91857370005508,-78.881962086824,05/09/2010 12:00:16 AM,09/24/2019 10:25:57 PM,POINT (-78.881962086824 42.91857370005508),0,Sunday,Assault
711300388,15-0880151,03/29/2015 07:00:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block ARMIN PL,,BUFFALO,NY,,,42.860231873112156,-78.81364924965543,03/30/2015 06:06:48 AM,09/23/2019 11:23:40 PM,POINT (-78.81364924965543 42.860231873112156),7,Sunday,Assault
23819470,10-0050292,01/03/2010 12:00:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,700 Block BROADWAY,,BUFFALO,NY,,US,42.89185432758173,-78.84593416361565,01/12/2010 12:09:50 AM,09/24/2019 10:27:03 PM,POINT (-78.84593416361565 42.89185432758173),0,Sunday,Assault
32773318,10-1150207,04/25/2010 03:30:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,2100 Block SENECA ST,,BUFFALO,NY,,US,42.847996552088574,-78.81241048797283,04/26/2010 12:00:17 AM,09/24/2019 10:25:51 PM,POINT (-78.81241048797283 42.847996552088574),3,Sunday,Assault
20359633,09-3260394,11/22/2009 11:50:13 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block HOWELL,,BUFFALO,NY,,US,42.94130420622363,-78.88808476503404,11/24/2009 05:30:40 AM,09/24/2019 10:27:38 PM,POINT (-78.88808476503404 42.94130420622363),11,Sunday,Assault
337255976,14-0120488,01/12/2014 03:30:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block KAY ST,,BUFFALO,NY,,,42.93974545048975,-78.80173326090728,01/13/2014 07:03:09 AM,09/24/2019 04:16:18 PM,POINT (-78.80173326090728 42.93974545048975),15,Sunday,Assault
102824191,12-0730883,03/11/2012 12:00:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,300 Block PERRY ST,,BUFFALO,NY,,,42.87397778894119,-78.86425931102771,03/14/2012 06:00:14 AM,09/24/2019 04:06:26 PM,POINT (-78.86425931102771 42.87397778894119),12,Sunday,Assault
85548166,11-3030578,10/30/2011 12:30:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block W CHIPPEWA ST,,BUFFALO,NY,,,42.89062122879229,-78.87471509959856,10/31/2011 06:00:13 AM,10/10/2019 07:16:49 PM,POINT (-78.87471509959856 42.89062122879229),0,Sunday,Assault
17739887,09-2920011,10/18/2009 10:00:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block BUTLER AV,,BUFFALO,NY,,US,42.915969777110384,-78.84734314169476,10/20/2009 01:00:17 AM,09/24/2019 10:28:31 PM,POINT (-78.84734314169476 42.915969777110384),22,Sunday,Assault
666930850,15-0180640,01/18/2015 07:18:20 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block BEST ST,,BUFFALO,NY,,,42.90420954836963,-78.86573124796503,01/19/2015 07:06:06 AM,09/23/2019 11:20:17 PM,POINT (-78.86573124796503 42.90420954836963),19,Sunday,Assault
734601749,15-2910659,10/18/2015 05:46:08 AM,ASSAULT,ASSAULT,,1300 Block JEFFERSON,,BUFFALO,NY,,,42.9129077976324,-78.8543107313545,10/20/2015 03:55:47 AM,10/25/2015 06:06:50 AM,POINT (-78.854310731354 42.912907797632),5,Sunday,Assault
400903231,14-0890074,03/30/2014 12:27:46 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,200 Block POTOMAC AV,,BUFFALO,NY,,,42.923736823211904,-78.89057436320249,03/31/2014 06:03:51 AM,09/24/2019 04:17:05 PM,POINT (-78.89057436320249 42.923736823211904),0,Sunday,Assault
14653218,09-2490669,09/06/2009 04:12:59 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,400 Block MINNESOTA,,BUFFALO,NY,,US,42.85872958995818,-78.8102123342733,09/07/2009 01:00:41 AM,09/24/2019 10:29:26 PM,POINT (-78.8102123342733 42.85872958995818),16,Sunday,Assault
126822033,12-2600979,09/16/2012 09:15:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block 7TH ST,,BUFFALO,NY,,,42.88811648784503,-78.88177269120847,09/18/2012 06:00:21 AM,09/24/2019 04:06:59 PM,POINT (-78.88177269120847 42.88811648784503),21,Sunday,Assault
41840608,10-2130805,08/01/2010 05:30:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,ELMWOOD AV & AMHERST ST,,BUFFALO,NY,,US,42.941177387300954,-78.88416272583483,08/02/2010 12:01:30 AM,09/24/2019 10:24:08 PM,POINT (-78.88416272583483 42.941177387300954),17,Sunday,Assault
84482309,11-2890431,10/16/2011 01:50:39 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block BARTHEL ST,,BUFFALO,NY,,,42.905852357069364,-78.82759905918891,10/17/2011 06:00:11 AM,10/10/2019 07:17:32 PM,POINT (-78.82759905918891 42.905852357069364),13,Sunday,Assault
262153298,13-2790619,10/06/2013 03:20:55 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,VANDERBILT ST & GOLD ST,,BUFFALO,NY,,,42.89240743446711,-78.80496203712703,10/08/2013 06:02:20 AM,09/24/2019 04:15:07 PM,POINT (-78.80496203712703 42.89240743446711),15,Sunday,Assault
11482078,09-1861228,07/05/2009 11:15:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,MOHR AV & BROADWAY,,BUFFALO,NY,,US,42.895216152079506,-78.82706498199204,07/07/2009 01:00:32 AM,09/24/2019 10:30:10 PM,POINT (-78.82706498199204 42.895216152079506),23,Sunday,Assault
119683606,12-2040231,07/22/2012 04:13:52 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,2000 Block SENECA ST,,BUFFALO,NY,,,42.854752749985494,-78.80957505016471,07/23/2012 06:00:15 AM,09/24/2019 04:08:06 PM,POINT (-78.80957505016471 42.854752749985494),4,Sunday,Assault
337996553,14-0120716,01/12/2014 09:00:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block NEWTON ST,,BUFFALO,NY,,,42.89117612207283,-78.83010903706206,01/14/2014 07:03:13 AM,09/24/2019 04:14:12 PM,POINT (-78.83010903706206 42.89117612207283),21,Sunday,Assault
547368631,14-2501067,09/07/2014 01:30:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block KELBURN ST,,BUFFALO,NY,,,42.870684012604045,-78.81469532387673,09/08/2014 06:05:17 AM,09/24/2019 04:17:36 PM,POINT (-78.81469532387673 42.870684012604045),1,Sunday,Assault
10066460,09-1370669,05/17/2009 05:15:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,500 Block ONTARIO ST,,BUFFALO,NY,,US,42.95914805970872,-78.89500926398071,05/28/2009 12:38:16 PM,09/24/2019 10:30:56 PM,POINT (-78.89500926398071 42.95914805970872),17,Sunday,Assault
57144188,11-0370162,02/06/2011 12:00:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,400 Block GRIDER ST,,BUFFALO,NY,,,42.91767773085299,-78.8291453179059,02/07/2011 07:00:11 AM,10/10/2019 07:21:53 PM,POINT (-78.8291453179059 42.91767773085299),0,Sunday,Assault
57997547,11-0440114,02/13/2011 03:05:17 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,2400 Block S PARK AV,,BUFFALO,NY,,,42.83257256958171,-78.8236382010034,02/16/2011 07:00:08 AM,10/10/2019 07:22:04 PM,POINT (-78.8236382010034 42.83257256958171),3,Sunday,Assault
121380146,12-2180315,08/05/2012 07:42:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,ZENNER ST & SCAJAQUADA ST,,BUFFALO,NY,,,42.916973755973515,-78.81574483228955,08/06/2012 06:00:13 AM,09/24/2019 04:06:51 PM,POINT (-78.81574483228955 42.916973755973515),7,Sunday,Assault
17614596,09-2910717,10/18/2009 05:38:20 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block ROSE,,BUFFALO,NY,,US,42.89965385986384,-78.85473786739225,10/19/2009 01:00:17 AM,09/24/2019 10:28:29 PM,POINT (-78.85473786739225 42.89965385986384),17,Sunday,Assault
198365245,13-1950743,07/14/2013 04:30:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block MOHR ST,,BUFFALO,NY,,,42.89236293426086,-78.82686715982771,07/15/2013 06:01:36 AM,09/24/2019 04:11:01 PM,POINT (-78.82686715982771 42.89236293426086),16,Sunday,Assault
36872346,10-1570856,06/06/2010 07:14:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,HAZELWOOD AV & EASTON AV,,BUFFALO,NY,,US,42.927554865620046,-78.80579743322332,06/07/2010 12:01:23 AM,09/24/2019 10:25:59 PM,POINT (-78.80579743322332 42.927554865620046),19,Sunday,Assault
331133395,14-0050088,01/05/2014 02:45:13 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block DETROIT ST,,BUFFALO,NY,,,42.886676594228376,-78.8423300645039,01/06/2014 07:03:05 AM,09/24/2019 04:14:15 PM,POINT (-78.8423300645039 42.886676594228376),2,Sunday,Assault
127222982,12-2670190,09/23/2012 12:00:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,3200 Block MAIN ST,,BUFFALO,NY,,,42.95146038294138,-78.82505433347512,09/24/2012 06:00:21 AM,09/24/2019 04:07:37 PM,POINT (-78.82505433347512 42.95146038294138),0,Sunday,Assault
